id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
k4dAJEbO8JyRDqM5pqYMqQ==,Propiedad,2019-06-18,2020-01-25,2019-06-18,-34.58862305,-58.4119339,Argentina,Capital Federal,Barrio Norte,,,,3.0,,2.0,146.0,136.0,,Bulnes   1900 3°  - U$D 420.000 - Departamento en Venta,no paga
uW4qrGZKSTtY6624eo0+uA==,Propiedad,2020-01-09,2020-02-19,2020-01-09,-32.967318199999994,-60.6329988,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,Venta de Departamento de 1 dormitorio de 55 m2 en L. N. ALEM AL 2400.,no paga
E4rCUBDd0e2KnL5KxT3zVA==,Propiedad,2019-12-31,9999-12-31,2019-12-31,-34.9537664355,-54.935445122299996,Uruguay,Maldonado,Punta del Este,,,,4.0,,2.0,143.0,143.0,Mensual,"Onix, 3 dormitorios, 2 baños, toilette",no paga
7Zxf2Wu5coK7rnrYgjM4gQ==,Propiedad,2019-05-29,9999-12-31,2019-05-29,-34.9341794,-54.9539517,Uruguay,Maldonado,Punta del Este,,,,4.0,3.0,2.0,126.0,126.0,Mensual,DEPARTAMENTO EN VENTA,no paga
BFZaV+ETUF3OIExJYeE4iQ==,Propiedad,2019-03-28,9999-12-31,2019-03-28,-34.595433299999996,-58.3786188,Argentina,Capital Federal,Retiro,,,,1.0,,1.0,40.0,40.0,Mensual,Oportunidad! Dos ambientes en Esmeralda y Santa Fe.,no paga
HfTbtW36dyhmb0tatDxDpA==,Propiedad,2019-12-05,2019-12-14,2019-12-05,-34.56322098,-58.49254608,Argentina,Capital Federal,Villa Urquiza,,,,1.0,,2.0,60.0,56.0,,NuÑez  5100 1°  - U$D 155.000 - Departamento en Venta,no paga
V3gOpw6s7oJA53PGKGRRCw==,Propiedad,2020-01-17,2020-01-17,2020-01-17,-37.9936732,-57.5451591,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,DEPTO. 2 AMB. VISTA AL MAR - LA PERLA,no paga
6ey0sbOVgx6TueC+GCuYnA==,Propiedad,2019-06-01,2019-12-08,2019-06-01,-34.718412,-58.258272999999996,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Quilmes,,,4.0,3.0,2.0,127.0,102.0,,Departamento 4 ambientes Quilmes con  cochera,no paga
9w25jfBSKmod455wd/2daA==,Propiedad,2020-02-18,2020-02-20,2020-02-18,-34.5838248251,-58.4341706313,Argentina,Capital Federal,Palermo,,,,3.0,2.0,2.0,68.0,58.0,,VENTA - 3 AMBIENTES C/COCH EN TORRE - PALERMO ,no paga
nHmvVSRLW3e0HCyCxLixwQ==,Propiedad,2019-11-27,9999-12-31,2019-11-27,-34.597460999999996,-58.40427,Argentina,Capital Federal,Recoleta,,,,3.0,2.0,1.0,85.0,85.0,,VENTA 3 AMBIENTES + DEPENDENCIA - RECOLETA,no paga
c6B6M3xYoB5AInH3gHgGvA==,Propiedad,2019-06-02,2020-04-01,2019-06-02,-34.5680542,-58.49504852,Argentina,Capital Federal,Villa Urquiza,,,,1.0,,1.0,46.0,41.0,,Bucarelli  3300 1°  - U$D 109.000 - Departamento en Venta,no paga
j8jkuYe+g1+3/oR3DiiLng==,Propiedad,2020-03-21,9999-12-31,2020-03-21,,,Argentina,Entre Ríos,Las Mercedes,,,,3.0,2.0,2.0,,,,EDIFICIO LA GARDENIA SOHO,no paga
vBVkAC5h4dIWkW5KmELRQA==,Propiedad,2019-06-11,2020-05-14,2019-06-11,-34.9033123731,-56.175401156099994,Uruguay,Montevideo,,,,,3.0,2.0,1.0,61.0,58.0,Mensual,DEPARTAMENTO EN VENTA,no paga
6hwK3tBeMmsAo2z/ajoAeQ==,Propiedad,2020-02-03,9999-12-31,2020-02-03,-34.5506293,-58.4536002,Argentina,Capital Federal,Nuñez,,,,4.0,3.0,3.0,,140.0,Mensual,SEMIPISO 4 AMBIENTES CON DEPENDENCIA Y COCHERA,no paga
cApDn/uP+FhlGDIN6acaKQ==,Propiedad,2019-11-26,9999-12-31,2019-11-26,,,Argentina,Santa Fe,Rosario,,,,1.0,,1.0,,,,VENDO DEPARTAMENTO MONOAMBIENTE - A ESTRENAR - MACROCENTRO - TRIBUNALES,no paga
KM6ocgPwkEZ4mXe0AFJdYA==,Propiedad,2019-10-18,2020-01-24,2019-10-18,-34.568938,-58.45573520000001,Argentina,Capital Federal,Colegiales,,,,2.0,1.0,1.0,73.0,55.0,,VENTA DEPTO 2 AMB  CON BALCON TERRAZA - COLEGIALES,no paga
Ow7069eTrX0DKtdux0glEg==,Propiedad,2019-05-14,9999-12-31,2019-05-14,-34.633781,-58.4101292,Argentina,Capital Federal,Parque Patricios,,,,2.0,,1.0,70.0,50.0,Mensual,Departamento en VENTA :: Parque Patricios : Polo Tecnológico,no paga
iwU+6RrE2884oLefWmLqxQ==,Propiedad,2019-03-28,9999-12-31,2019-03-28,-34.5796777,-58.656006000000005,Argentina,Bs.As. G.B.A. Zona Oeste,Hurlingham,,,,3.0,,1.0,120.0,,Mensual,Departamento - Hurlingham,no paga
THy75V6vNZDvacI73rw8hA==,Propiedad,2019-10-14,9999-12-31,2019-10-14,-34.63529587,-58.48736572,Argentina,Capital Federal,Flores,,,,1.0,,1.0,48.0,43.0,,Ribadavia  8800 - U$D 117.600 - Departamento en Venta,no paga
0fWqEnn4mlDKUcgB+pA9nQ==,Propiedad,2019-09-04,2019-10-13,2019-09-04,-32.931988,-60.6570864,Argentina,Santa Fe,Rosario,,,,3.0,1.0,1.0,57.0,39.0,,DEPTO 1 DORMITORIO CON PATIO EN PICHINCHA - POSIBILIDAD DE FINANCIACION CORTA EN PESOS ,no paga
EZigNu1nNPigvJpJVlupEg==,Propiedad,2019-07-03,9999-12-31,2019-07-03,-34.63431168,-58.47369766,Argentina,Capital Federal,Floresta,,,,,,1.0,32.0,30.0,,Pergamino  100 2°  - U$D 75.000 - Departamento en Venta,no paga
biSYZLYfb8s+nKrKTAw8wQ==,Propiedad,2019-12-29,2019-12-29,2019-12-29,-38.006477600000004,-57.5440812,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,Departamento 1 ambiente y medio,no paga
zZqs6OpBIqelXoCRNkQkNQ==,Propiedad,2020-04-03,2020-06-05,2020-04-03,-38.952836100000006,-68.0704419,Argentina,Neuquén,,,,,1.0,,1.0,37.0,37.0,Mensual,EMAS HOUSE VENDE MONOAMBIENTE CENTRO DE NEUQUÉN,no paga
mjEDmU01NpP9ltLAFCx/Sg==,Propiedad,2020-02-22,2020-03-06,2020-02-22,-34.55791,-58.455866,Argentina,Capital Federal,Belgrano,,,,2.0,1.0,1.0,42.0,42.0,,VENTA BELGRANO 2 AMB. BAUL. BAJAS EXPENSAS A.PROF,no paga
m/b9EZtkbAmFJe5vvk4nMQ==,Propiedad,2020-01-09,2020-02-19,2020-01-09,-38.010042,-57.539755500000005,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,Impecable con balcón terraza,no paga
gK0GVemBtfsqgW4OKk5B0w==,Propiedad,2020-02-07,2020-02-07,2020-02-07,-38.0007601,-57.5438573,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,Mensual,Venta Departamento 2 Ambientes 2 Baños Vista al Mar,no paga
wtwMjEu7PgnSIftuwmofeg==,Propiedad,2019-06-22,2020-02-18,2019-06-22,-38.016999,-57.54559789999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,95.0,,,Departamento tres ambientes a la calle,no paga
PHx2TpPFTPoiNcJAiuPHtg==,Propiedad,2020-03-29,2020-04-03,2020-03-29,-34.6036717173,-58.436320673100006,Argentina,Capital Federal,Parque Centenario,,,,3.0,2.0,1.0,61.0,57.0,,Departamento de 3 ambientes en Venta en Parque centenario,no paga
7vomyBDv/bTpxjJS5UkaCw==,Propiedad,2020-01-23,2020-04-02,2020-01-23,-34.60233688,-58.48840714,Argentina,Capital Federal,Villa del Parque,,,,2.0,,1.0,70.0,55.0,,Baigorria  2800 PB - U$D 125.000 - Departamento en Venta,no paga
G+nYbk0VsQ+A/CinsBB4nQ==,Propiedad,2020-02-03,2020-02-04,2020-02-03,-34.93070038,-57.9525022,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,,,1.0,,,,"Departamento en Venta, 70mts, 2 dormitorios 206846",no paga
f6trYjQIwv11U5LNnQEvyw==,Propiedad,2019-12-10,2019-12-23,2019-12-10,-34.5793262582,-58.4558185022,Argentina,Capital Federal,Colegiales,,,,1.0,,1.0,31.0,26.0,,Departamento de 1 ambiente en Venta en Colegiales,no paga
6l++qFAb3XLCojbplyqEAw==,Propiedad,2020-02-01,2020-04-27,2020-02-01,-32.9535785,-60.641926,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,EN VENTA LOFT EN PLENO CENTRO - AMPLIOS ESPACIOS DE USO COMÚN - FINAN,no paga
3h4tbLVpcz+uYjzcGLjBiA==,Propiedad,2020-02-14,9999-12-31,2020-02-14,-32.9432961,-60.635951299999995,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,,45.0,Mensual,Departamento - Rosario,no paga
IgfNt4m+Ofv+s4aWTs+jug==,Propiedad,2020-02-27,2020-03-06,2020-02-27,-34.5950341,-58.442733600000004,Argentina,Capital Federal,Villa Crespo,,,,4.0,3.0,2.0,104.0,104.0,Mensual,Departamento - Villa Crespo,no paga
Xy8fkfhchpWPbeBmPAdm3g==,Propiedad,2020-02-02,2020-02-02,2020-02-02,-38.005839200000004,-57.547836,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,2 AMB. A LA CALLE C/BALCÓN - CORRIENTES - FALUCHO,no paga
c0VQJW67oxssUNUFCZbLRw==,Propiedad,2019-11-08,9999-12-31,2019-11-08,-34.5958744,-58.424643599999996,Argentina,Capital Federal,Palermo,,,,1.0,1.0,1.0,,,,1 AMBIENTE DE POZO - DESARROLLO DE CO-LIVING,no paga
osybCm6fJyIpQuB8n2qkuQ==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.6980301692,-58.397499313199994,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,2.0,1.0,1.0,,,,Departamento en Venta en Lanus Oeste,no paga
VPBNf0+G3AmPszIPsMvdbg==,Propiedad,2020-03-05,9999-12-31,2020-03-05,-32.9604061,-60.6305951,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,,,,DEPARTAMENTO ZONA UNIVERSITARIA,no paga
31ZS++kSs4WxRB7nEotSqw==,Propiedad,2019-10-09,2019-11-20,2019-10-09,-34.905475,-56.138549,Uruguay,Montevideo,Pocitos,,,,2.0,,1.0,,46.0,Mensual,Apartamento de 1 dormitorio en venta en Pocitos,no paga
xt0W82nkvGTnV52Bodwf8g==,Propiedad,2019-06-01,9999-12-31,2019-06-01,-34.7200476,-58.2552674,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,,3.0,2.0,,,,VENTA DEPARTAMENTO 4 AMB. CON COCH Y BAULERA - QUILMES CENTRO PLAZA SAN MARTIN,no paga
i5vGsCrazUtBGj45U7FFnw==,Propiedad,2019-12-04,2019-12-19,2019-12-04,-34.607177,-58.41650500000001,Argentina,Capital Federal,Almagro,,,,2.0,1.0,1.0,43.0,40.0,Mensual,Departamento de 2 ambientes en Venta en Almagro,no paga
R2/Q1oy5PvZycj10ZUCogw==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-31.4318794,-64.19101210000001,Argentina,Córdoba,Córdoba,,,,,,1.0,,,,DEPARTAMENTO ( 1 ) DORMITORIO CON PATIO,no paga
HKK+HiVppamaV47E/WhcQA==,Propiedad,2019-12-05,2019-12-07,2019-12-05,-34.623075,-58.464528,Argentina,Capital Federal,Flores,,,,1.0,1.0,1.0,33.0,31.0,,DEPARTAMENTO 1 AMB. c/Balcón A ESTRENAR FINANCIADO,no paga
/x6Q/DgaSnByngL40Q9fOA==,Propiedad,2020-03-31,9999-12-31,2020-03-31,-34.7576559592,-58.4006049388,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,,,,3.0,2.0,2.0,,,,Departamento en Venta en Lomas de Zamora Este,no paga
jMNN4zEq+pZmJ8cdu7wrFA==,Propiedad,2020-01-29,2020-05-30,2020-01-29,-34.638061,-58.5039934,Argentina,Capital Federal,Villa Luro,,,,4.0,3.0,2.0,,,,"Departamento en Venta en Villa luro, Capital federal U$S 325000",no paga
S2msLhp7pglZdF+/nvDThA==,Propiedad,2019-03-24,2019-10-22,2019-03-24,-34.9217266,-56.1543833,Uruguay,Montevideo,,,,,,,1.0,57.0,50.0,Mensual,A estrenar!!! A 200 metros de 21 de Set. G.C bajos,no paga
nt6VWY/k81NLskKaa5dL+A==,Propiedad,2020-01-10,2020-02-19,2020-01-10,-32.94849910000001,-60.6531684,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,DEPARTAMENTO CENTRICO 1 DORMITORIO - BALCON AL FRENTE - COCINA INTEGRA,no paga
Yn2OFuZHNENzE6Vj5qri6A==,Propiedad,2020-01-15,9999-12-31,2020-01-15,-34.560612,-58.464016,Argentina,Capital Federal,Belgrano,,,,,,1.0,,,,"Departamento  en Venta ubicado en Belgrano, Capital Federal",no paga
/zTXMw6EPldIQi32ZEZeEA==,Propiedad,2020-03-26,9999-12-31,2020-03-26,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,2.0,,1.0,,50.0,,Departamento en Venta Ramos Mejia / La Matanza (A001 1095),no paga
tvmTfNY9Z0kKp1rX1jgg+A==,Propiedad,2020-01-30,2020-02-20,2020-01-30,-34.695015000000005,-58.481243000000006,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Celina,,,3.0,2.0,1.0,75.0,75.0,,Venta Departamento en La Matanza G.B.A. Zona Oeste Edificio 12. Planta Baja. Villa Celina. 0,no paga
SeEEhHJkl5KaN8dkU0SAiA==,Propiedad,2019-05-03,9999-12-31,2019-05-03,-31.4206563,-64.18983270000001,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,2.0,,1.0,,45.0,,Venta Dpto a metros de Patio Olmos/ Zona Nueva Cba,no paga
wt5drNHNXBUVAZXL+obo+A==,Propiedad,2019-08-06,9999-12-31,2019-08-06,-34.4410911,-58.554945200000006,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,San Fernando,,,1.0,,1.0,,,Mensual,Departamento - San Fernando,no paga
Q08zmwpxDwOpkVY9MBVLSQ==,Propiedad,2020-01-30,2020-04-02,2020-01-30,-34.63977051,-58.37560272,Argentina,Capital Federal,Barracas,,,,,,,44.0,40.0,,Av. Hornos  1100 6°  - U$D 104.000 - Departamento en Venta,no paga
rJ6WZb7jtOEasdGsFxz0lQ==,Propiedad,2019-12-28,2020-04-27,2019-12-28,-38.010543799999994,-57.5431066,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,Impecable 3 ambientes en zona Aldrey,no paga
sVvd2qjXoFjoYWM7iRjz/A==,Propiedad,2020-02-10,2020-02-11,2020-02-10,-34.907496935,-56.1411742418,Uruguay,Montevideo,Pocitos,,,,1.0,,1.0,,41.0,Mensual,MONOAMBIENTE | BENITO BLANCO al 3300,no paga
R/or2468EXrJiXjH05dbDA==,Propiedad,2020-02-16,2020-04-01,2020-02-16,-34.545813,-58.466071,Argentina,Capital Federal,Nuñez,,,,4.0,3.0,1.0,106.0,98.0,,DPTO SEMIPISO 4 AMBS 2 BAÑOS SEGURIDAD NUÑEZ,no paga
DgH2UipdZMySDujwimJMAw==,Propiedad,2020-02-03,2020-04-19,2020-02-03,-34.629364,-58.465073,Argentina,Capital Federal,Flores,,,,3.0,2.0,2.0,95.0,87.0,,Venta Departamento en Flores Capital Federal Av. Rivadavia  7063,no paga
YLDHDECGPRf0g1PrKzOULw==,Propiedad,2020-03-21,9999-12-31,2020-03-21,-34.587361200000004,-58.417606799999994,Argentina,Capital Federal,Palermo,,,,1.0,0.0,1.0,,,,"Departamento en Venta en Palermo, Capital federal U$S 147000",no paga
eVHE1Vu0LSTm7AM9Ww4V/w==,Propiedad,2019-09-06,9999-12-31,2019-09-06,-38.027081521,-57.5332866217,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Playa Grande,,,3.0,,2.0,98.0,98.0,Mensual,Excelente departamento Frente a Playa Grande,no paga
sbKOd+OTdf0VxKtDdblShw==,Propiedad,2019-11-01,2019-12-23,2019-11-01,-34.5847978,-58.407128,Argentina,Capital Federal,Palermo,Palermo Chico,,,3.0,2.0,2.0,77.0,71.0,Mensual, Venta depto de 3 ambientes  c/ dep  vista  Parque Las Heras Palermo .,no paga
Kb6/7tSkEWw4nvprIXAPpw==,Propiedad,2020-03-16,9999-12-31,2020-03-16,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,2.0,,1.0,,60.0,,Departamento en Venta Ramos Mejia / La Matanza (A003 1142),no paga
jn2CarBjaJDhB6JSI0k/kQ==,Propiedad,2019-07-23,9999-12-31,2019-07-23,-34.663608200000006,-58.5128895,Argentina,Capital Federal,Mataderos,,,,,1.0,1.0,38.0,35.0,,"departamento 2 ambientes c/frente con balcon , excelente estado, totalmente reciclado",no paga
XKwx0P5hePkGrqPcgFbusg==,Propiedad,2019-07-12,9999-12-31,2019-07-12,-34.590880497,-58.3788464529,Argentina,Capital Federal,Recoleta,,,,5.0,,5.0,256.0,238.0,Mensual,Depto de CATEGORÍA - Libertador 300 - Recoleta - Capital Federal,no paga
QgxWmZGcVrvzXKGE7/mjYw==,Propiedad,2019-10-26,2019-11-13,2019-10-26,-34.627459,-58.43595799999999,Argentina,Capital Federal,Caballito,,,,3.0,2.0,2.0,20.0,95.0,,Departamento Piso - Riglos 700- Caballito,no paga
ZuoINmIGhQ273CZtJC1Xkw==,Propiedad,2019-09-09,2020-02-03,2019-09-09,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Martínez,,,2.0,,2.0,68.0,60.0,,"Departamento 68m² 2 ambientes con Plantas, San Isidro, Martínez, por U$S 240.000",no paga
1wGXWe1hsovmCTmbbvY5dA==,Propiedad,2019-11-12,9999-12-31,2019-11-12,-34.6023208,-58.43621089999999,Argentina,Capital Federal,Villa Crespo,,,,2.0,1.0,2.0,,,,"Departamento en Venta en Villa crespo, Capital federal U$S 141336",no paga
K8ioqI2H3x8SZn4i2mFbwQ==,Propiedad,2020-04-03,2020-04-03,2020-04-03,-34.57264489999999,-58.4625939,Argentina,Capital Federal,Belgrano,,,,4.0,3.0,2.0,240.0,240.0,Mensual,VENTA PISO ALTO con entrada privada al CLUB BELGRANO:  ,no paga
uRFEBl2B+3W1cIn4E8Ktfw==,Propiedad,2020-02-18,2020-02-20,2020-02-18,,,Argentina,Capital Federal,Palermo,Palermo Hollywood,,,2.0,1.0,2.0,87.0,58.0,,"EMPRENDIMIENTO DE POZO - 2 AMB. DOBLE TERRAZA, TOILETTE - SOLER 5900 - PALERMO HOLLYWOOD",no paga
CcMpUVK0B6FGvCWOVa7pwA==,Propiedad,2020-02-26,9999-12-31,2020-02-26,-34.8113454505,-58.174316883100005,Argentina,Bs.As. G.B.A. Zona Sur,Berazategui,,,,2.0,1.0,1.0,58.0,,Mensual,Departamento en venta en Fincas de Hudson,no paga
XAgn3wk3/6si2vYGlM7asg==,Propiedad,2020-02-05,9999-12-31,2020-02-05,-34.5531797353,-58.4523876374,Argentina,Capital Federal,Belgrano,,,,3.0,2.0,2.0,84.0,64.0,Mensual,VENTA 3 AMB BALCÓN C/ PARRILLA PROPIA AMENITIES A ESTRENAR BELGRANO,no paga
XcpizxR35UtIP5S9JaFg0Q==,Propiedad,2020-03-07,9999-12-31,2020-03-07,-34.6296242,-58.5048762,Argentina,Capital Federal,Villa Luro,,,,1.0,,1.0,38.0,,Mensual,Hermoso monoambiente a estrenar !!! Villa Luro,no paga
jHM4vydXpIL942nPie4ZJA==,Propiedad,2019-05-15,2019-10-08,2019-05-15,-37.9976159,-57.543924399999995,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,45.0,45.0,,Departamento 2 Ambientes Loma de Santa Cecilia,no paga
QG8PO+OP/wzf28Ko8kpiig==,Propiedad,2019-10-29,2019-11-13,2019-10-29,-34.5911895,-58.377803500000006,Argentina,Capital Federal,Barrio Norte,,,,5.0,3.0,3.0,255.0,255.0,Mensual,VENTA BARRIO NORTE,no paga
cxbekohOB6REu0SefrNnxg==,Propiedad,2019-10-12,2019-10-14,2019-10-12,-34.6014134,-58.45409889999999,Argentina,Capital Federal,Villa Crespo,,,,2.0,1.0,1.0,54.0,54.0,,Departamento de 2 ambientes en Venta en Villa crespo,no paga
KdjlKjFf7k5mYt2dY7lfyQ==,Propiedad,2019-12-31,2020-01-14,2019-12-31,-34.57146835,-58.48521423,Argentina,Capital Federal,Villa Urquiza,,,,2.0,,2.0,81.0,70.0,,Cullen  4900 9°  - U$D 235.000 - Departamento en Venta,no paga
in5oM68tbxRzrz5IW1FNSQ==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-37.9895498,-57.5666956,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,74.0,74.0,Mensual,3 AMBIENTES | SAN MARTIN al 4500,no paga
aYgZU+iK+7tmMgxDU9qTlw==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.649961604299996,-58.6224382264,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,2.0,1.0,1.0,,,,Departamento en Venta en Moron Centro,no paga
wHqH9IrWnzsjLZqoYR4RTw==,Propiedad,2020-01-10,2020-02-19,2020-01-10,-38.0141309,-57.54469279999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,DEPARTAMENTO A ESTRENAR 3 AMBIENTES CON COCHERA EN VENTA MAR DEL PLATA,no paga
pKKTbhZ7fQPn2JVN0Akeqg==,Propiedad,2020-01-06,2020-01-06,2020-01-06,-38.0090177,-57.53914739999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,Departamento-3 ambientes-Oportunidad,no paga
Fy1iGMwHqF4BebjpLt9MUQ==,Propiedad,2019-11-30,9999-12-31,2019-11-30,-34.7441826319,-58.3947446921,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Banfield,,,4.0,0.0,2.0,,,,"Departamento en Venta en Banfield este,  banfield  U$S 210000",no paga
cSt4EQa3EuLeU2mC5ktP4w==,Propiedad,2019-11-19,2020-05-15,2019-11-19,-34.6306924,-58.451814799999994,Argentina,Capital Federal,Flores,,,,2.0,1.0,2.0,,,,"Departamento en Venta y Alquiler en Caballito, Capital federal U$S 140000",no paga
EaeHi4doa7U3nEmQgR+Rfw==,Propiedad,2020-01-15,9999-12-31,2020-01-15,-34.504616,-58.494323,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,2.0,,2.0,,,,"Departamento Semipiso  en Venta ubicado en Olivos, Zona Norte",no paga
L4xIrHXgxl3+c37p0RJ6ng==,Propiedad,2019-12-30,2020-04-28,2019-12-30,-34.5605065,-58.56581,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,,,,,,2.0,,,,COCHABAMBA ESQ PUEYRREDON 3 AMBIENTES,no paga
rfT504RxZzaIk2Kv0G2+JQ==,Propiedad,2019-12-12,2019-12-23,2019-12-12,-34.425087,-58.579658499999994,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Tigre,,,2.0,1.0,1.0,50.0,44.0,,DEPARTAMENTO 2 AMBIENTES EN TIGRE,no paga
Js4+//knizOvKOV+Q+MH/g==,Propiedad,2019-05-10,2019-10-08,2019-05-10,-34.65155029,-58.62868881,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Morón,,,,,1.0,28.0,28.0,,Sucre  300 - U$D 47.000 - Departamento en Venta,no paga
A/Na1uysN5B0/zrMYUh5Xg==,Propiedad,2019-04-13,2020-04-01,2019-04-13,-32.94836426,-60.655990599999996,Argentina,Santa Fe,Rosario,,,,3.0,,2.0,158.0,,,Alvear  1100 - U$D 210.000 - Departamento en Venta,no paga
nN2PluGBQv9/zWBCV1v88w==,Propiedad,2019-11-20,2020-02-14,2019-11-20,-34.580514,-58.490155,Argentina,Capital Federal,Villa Urquiza,,,,2.0,1.0,1.0,,,,OPPEL | Departamento en Venta | Cod: 30608,no paga
pozZhreDOblS2ZiIf+cA9g==,Propiedad,2019-08-30,9999-12-31,2019-08-30,-34.8624627,-58.37567850000001,Argentina,Bs.As. G.B.A. Zona Sur,Almirante Brown,Longchamps,,,,,,,,Mensual,Departamento - Longchamps,no paga
lpWbi376OZMjzI/MtAx9NA==,Propiedad,2020-02-05,2020-02-07,2020-02-05,-34.929425,-57.95151,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,3.0,2.0,1.0,61.0,54.0,,Departamento en venta de 2 Dormitorios en La Plata,no paga
dE1HVsWGE7imzU8bleSNlQ==,Propiedad,2020-02-07,2020-04-28,2020-02-07,-37.9944387,-57.5497203,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Depto dos amb al frente,no paga
kIdUGyD5YYPkDCVvmvGlew==,Propiedad,2019-09-07,9999-12-31,2019-09-07,-34.5468032,-58.7077152,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,San Miguel,,,3.0,,1.0,70.0,70.0,Mensual,"Departamento de 3 ambientes, VENTA, ALQUILER, en San Miguel.",no paga
sHYh5yf2aS8wpIVRu/0Xuw==,Propiedad,2019-04-26,2020-04-19,2019-04-26,-34.586372,-58.586391000000006,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Martín Coronado,,,2.0,1.0,1.0,40.0,36.0,,Venta Departamento en Tres De Febrero G.B.A. Zona Oeste San Guillermo 7650,no paga
I76IBtOYOJ8xjo9was89TQ==,Propiedad,2019-10-19,2020-02-12,2019-10-19,-34.6549653,-58.6646034,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,2.0,,1.0,44.0,44.0,Mensual,Departamento 2 Ambientes- Ituzaingó Norte,no paga
umWlJoIi9XwLWcjGjM2s8Q==,Propiedad,2019-11-14,2020-05-15,2019-11-14,-34.5942370069,-58.402934816700004,Argentina,Capital Federal,Recoleta,,,,2.0,1.0,1.0,,,,2 AMBIENTES CON BALCON EN PALERMO,no paga
oPF8HIsnlUqBWVNOnQJpIQ==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.6993338523,-58.3168888621,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,2.0,,,,Departamento en Venta en Wilde,no paga
L7Vv+pyUDkvP3sbHu07HHg==,Propiedad,2019-11-12,9999-12-31,2019-11-12,-34.555226399999995,-58.492842700000004,Argentina,Capital Federal,Saavedra,,,,3.0,2.0,2.0,,,,Excelente 3 amb c/balcon - A Estrenar ! Edificio c/amenities,no paga
YU6DsV5bxtzJ3aOBEGFwjw==,Propiedad,2020-01-09,2020-03-07,2020-01-09,-34.6949351,-58.3340877,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Villa Dominico,,,2.0,,1.0,46.0,46.0,Mensual,Venta de Departamento 2 ambientes con cochera descubierta en Villa Dominico (26051),no paga
tZjfHtLmhwbVSjSztKa2uw==,Propiedad,2020-01-09,2020-04-27,2020-01-09,-34.591515,-58.434695,Argentina,Capital Federal,Villa Crespo,,,,,,1.0,,,,Departamento de dos ambientes muy LUMINOSO.,no paga
