id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
JB0Dn1GqSVvPCbzwQTq7yQ==,Propiedad,2019-08-07,2019-11-08,2019-08-07,,,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Carapachay,,,,6.0,4.0,642.0,283.0,,"Casa 642m² con 4 Plantas en ROLDAN, Belisario 3600, Vicente López, Carapachay, por U$S 450.000",no paga
O023DzJ63jIeP/G4fSOYhQ==,Propiedad,2019-11-13,2020-04-08,2019-11-13,-34.7632604,-58.3963746,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,,,,5.0,0.0,3.0,,,,"Casa en Venta y Alquiler en Lomas de zamora este,  lomas de zamora  U$S 450000",no paga
UrZtg6RdHfvO6y4W4usuJw==,Propiedad,2020-02-14,2020-02-14,2020-02-14,-38.0886829118,-57.574797108199995,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,3.0,,,Mensual,CHALET EN DOS PLANTAS,no paga
p3HnVz+ZHtiGqkl1Uf/k0Q==,Propiedad,2019-05-19,2020-03-02,2019-05-19,-31.36375237,-64.20793152,Argentina,Córdoba,Córdoba,,,,3.0,,3.0,290.0,190.0,,Raul Casariego  4400 - U$D 170.000 - Casa en Venta,no paga
/BAeKmNfdB6AIBAJS9QAfQ==,Propiedad,2019-10-30,2020-01-24,2019-10-30,-34.4646968,-58.6121316,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Laguna del Sol,,,,4.0,4.0,340.0,300.0,,CASA EN VENTA EN BARRIO LAGUNA DEL SOL -,paga
Bl069eIhQka8CbPR9QkksA==,Propiedad,2020-03-31,2020-04-03,2020-03-31,-38.9610225745,-68.0181080867,Argentina,Neuquén,Neuquén,,,,,2.0,2.0,,128.0,,Casa de Dos Habitaciones en Barrio Cerrado El Maiten - Zona Butaco | Neuquén,no paga
OwaVY45cAcLSW1UUT/wWXg==,Propiedad,2020-03-12,9999-12-31,2020-03-12,-34.660934999999995,-58.515404000000004,Argentina,Capital Federal,Mataderos,,,,4.0,3.0,2.0,372.0,260.0,,VENTA CASA MULTIFAMILIAR SOBRE LOTE DE 372 M2,no paga
MFFACyq/WDvnn4M8DvcXfw==,Propiedad,2019-07-15,9999-12-31,2019-07-15,-34.6415312,-58.5226889,Argentina,Capital Federal,Liniers,,,,,3.0,1.0,,230.0,Mensual,"Excelente casa, estilo &amp;quotMil Casitas"", en 2 plantas, con salida a 2 calles. Impecable estado",no paga
AOCb6890y6BXmkC7Ww5S0A==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.6588729427,-58.3436624382,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,4.0,3.0,1.0,,,,Casa en Venta en Dock Sud,no paga
dqhFQg7vG12n8X69Dc62XQ==,Propiedad,2019-12-18,2020-04-02,2019-12-18,-31.33402634,-64.4733963,Argentina,Córdoba,Villa Parque Siquiman,,,,4.0,,3.0,240.0,,,Los Pescadores  100 - U$D 140.000 - Casa en Venta,no paga
JRwLQFF6DNrFE4j6QgJjyQ==,Propiedad,2019-09-06,9999-12-31,2019-09-06,-34.5367384,-58.7226892,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,San Miguel,,,3.0,,1.0,50.0,50.0,Mensual,CASA EN VENTA 2 DORM.     Departamento 2 Amb. / SAN MIGUEL,no paga
TQdCbxjz8+EwYSETcwjOxw==,Propiedad,2020-02-01,2020-04-27,2020-02-01,-37.960854100000006,-57.589445999999995,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,OPORTUNIDAD - ORDEN DE VENTA - Chalet 4 amb,no paga
VUhmQP9oBxOZJFXp1sF3hQ==,Propiedad,2019-08-16,9999-12-31,2019-08-16,-34.570087,-59.112614,Argentina,Buenos Aires Interior,Luján,,,,5.0,,2.0,,,Mensual,"Casa céntrica en esquina, uso residencial o comercial.",no paga
2OyvZzoJB9l6drSdp9Joag==,Propiedad,2019-11-16,2019-11-21,2019-11-16,-34.59614862,-58.42904643,Argentina,Capital Federal,Villa Crespo,,,,,4.0,3.0,,258.0,,JULIAN ALVAREZ 1000,paga
epjaye4XTQER529boUNLqA==,Propiedad,2019-11-20,2019-12-13,2019-11-20,-34.4329196,-58.8188652,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,La Lomada de Pilar,,,6.0,,3.0,272.0,232.0,Mensual,"VENTA y ALQUILER, Casa - La Lomada De Pilar",no paga
HDxaD3R0AHntZA1e+8AcCA==,Propiedad,2020-01-02,2020-03-06,2020-01-02,-38.972522,-68.061775,Argentina,Neuquén,Confluencia,,,,7.0,3.0,3.0,458.0,302.0,,CASA EN VENTA 3 DORMITORIOS B°JARDINES DEL REY NQN,no paga
jqJVOA0/H6965avZ6Tbhog==,Propiedad,2019-12-14,9999-12-31,2019-12-14,-34.562804,-58.701358,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,Bella Vista,,,6.0,5.0,2.0,693.0,267.0,,B.Vista-Venta Bo.Co.La Frizia-Ameghino y Ctes.4dor,no paga
Tvm7ADaPnXEYIrOmv4zXpQ==,Propiedad,2019-10-31,2020-05-28,2019-10-31,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,5.0,,3.0,238.0,213.0,Mensual,Casa - San Isidro Labrador,no paga
y8k2w1r8tzacyWw+S+tAzA==,Propiedad,2019-07-23,9999-12-31,2019-07-23,-32.9748867,-60.6497196,Argentina,Santa Fe,Rosario,,,,,3.0,2.0,,,,VENTA - CASA TRES DORMITORIOS .,no paga
7wOw97i4Rg/KJt2Ga50zPw==,Propiedad,2019-10-27,2020-03-14,2019-10-27,-34.702890999999994,-58.509769999999996,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Tapiales,,,3.0,2.0,1.0,377.0,100.0,,"Casa con piscina, parque y garage en Tapiales",no paga
XT77OjSv+z8DoS7yYYdUpg==,Propiedad,2020-02-07,2020-02-08,2020-02-07,-36.3430289,-56.7360944,Argentina,Buenos Aires Costa Atlántica,San Clemente del Tuyú,,,,,,,,,,CHALET 4 AMBIENTES- ZONA NORTE - CON GAS NATURAL,no paga
Y6GKyvW7EZyyrVYASFcOXQ==,Propiedad,2020-03-21,2020-03-21,2020-03-21,-34.30201316,-58.62289816770001,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,3.0,2.0,1.0,,,Mensual,"Casa en Venta en Primera sección, Tigre U$S 160000",no paga
Hmkk9rOeSk4nXeWuIMH3BQ==,Propiedad,2019-11-21,2019-12-23,2019-11-21,-34.695423637800005,-58.290049160600006,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Country Nuevo Quilmes,,,,3.0,3.0,347.0,347.0,Mensual,CASA SOBRE LAGUNA,paga
7PqU0qKAqbVCdfyPBv309A==,Propiedad,2020-02-15,2020-02-16,2020-02-15,-34.425087,-58.579658499999994,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,,3.0,4.0,200.0,200.0,Mensual,CASA EN VENTA BARRIO SAN GABRIEL VILLANUEVA,no paga
oUVnxoyFK1X/jwUxXuCrOQ==,Propiedad,2019-10-31,2019-12-12,2019-10-31,-34.548169,-58.452186,Argentina,Capital Federal,Belgrano,,,,6.0,5.0,3.0,353.0,268.0,,VENTA CASA - PILETA - BARRIO RIVER - BELGRANO,paga
6vU0clrpiBGzxCp8RRzBsg==,Propiedad,2019-08-12,9999-12-31,2019-08-12,-34.594233700000004,-68.3652047,Argentina,Mendoza,San Rafael,,,,4.0,,2.0,175.0,175.0,Mensual,Casa a estrenar en venta - San Rafael,no paga
XIdSm+ys9t5hq41mKSrppw==,Propiedad,2019-08-24,2019-11-12,2019-08-24,-34.681214000000004,-58.58999300000001,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Luzuriaga,,,3.0,2.0,2.0,240.0,130.0,,CASA EN VENTA - V. LUZURIAGA 3 AMBIENTES,no paga
2F2AzQ0mjOl60u7Qn3sMrg==,Propiedad,2020-03-21,2020-04-08,2020-03-21,-34.7730407,-58.43869229999999,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,,,,4.0,3.0,2.0,,,,"Casa en Venta en Lomas de zamora oeste,  lomas de zamora  U$S 150000",no paga
e/FaVrZtgbRY7dJF2i3oKg==,Propiedad,2019-12-13,9999-12-31,2019-12-13,-37.77625820000001,-57.457589399999996,Argentina,Buenos Aires Costa Atlántica,Mar de Cobo,,,,4.0,3.0,2.0,98.0,675.0,,Venta Casa Mar de Cobo,no paga
Wf5oyPXC63LIOlnLrszuTQ==,Propiedad,2019-07-21,2020-02-12,2019-07-21,-34.44462204,-58.98031616,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,,,,3.0,,2.0,800.0,130.0,,Cpme Av Bartolome Mitre  Lote / N° 650 - U$D 185.000 - Casa en Venta,no paga
KKqpPVHzkpuXRoywK1GBow==,Propiedad,2019-09-17,2019-10-08,2019-09-17,-38.56255,-58.730251,Argentina,Buenos Aires Costa Atlántica,Necochea,,,,4.0,3.0,2.0,300.0,188.0,,Venta Casa en Necochea Costa Atlantica 38 3000,no paga
oRJL9djs0Hk/T5DRsFB9kA==,Propiedad,2020-01-10,2020-01-10,2020-01-10,-34.8793898,-57.97054179999999,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Tolosa,,,,,,,,Mensual,LA PLATA - RINGUELET DUEÑO VENDE CASA 5 AMB C/PILETA,no paga
Y4Z0SOXs6hJqdN23g5qK4w==,Propiedad,2019-03-28,2019-10-04,2019-03-28,-32.959012300000005,-60.630412199999995,Argentina,Santa Fe,Rosario,,,,4.0,,5.0,479.0,,Mensual,Casa - Rosario,paga
CkqoX/rg/ThqIVuscZ1Z2w==,Propiedad,2019-06-12,2020-03-06,2019-06-12,-34.6251472,-58.7866915,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,,,,7.0,,3.0,300.0,300.0,Mensual,Casa - Moreno,no paga
BJKcj/eztGpAy+KbGQdjuQ==,Propiedad,2019-11-12,9999-12-31,2019-11-12,-31.3820078993,-64.2123870242,Argentina,Córdoba,,,,,2.0,1.0,1.0,,,,"Casa en Venta en Villa cabrera, C?rdoba U$S 135000",no paga
g+5AinkVgDe995zRA+Eevg==,Propiedad,2019-11-13,9999-12-31,2019-11-13,-34.459120355399996,-58.5738757719,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,"Barrio Cerrado ""La Damasia""",,,,3.0,2.0,597.0,163.0,Mensual,Muy linda casa en Barrio Cerrado La Damasia,no paga
Zm/hFVGqD1ynzZHxiQsyqQ==,Propiedad,2019-03-25,2020-05-04,2019-03-25,-34.6312959,-58.69301379999999,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Ituzaingó,,,4.0,,2.0,420.0,146.0,Mensual,Casa - Ituzaingó Norte,no paga
CNcjK71m6XzxisFvf3OInw==,Propiedad,2019-08-16,2019-10-22,2019-08-16,-34.8891108,-56.17192360000001,Uruguay,Montevideo,,,,,,,1.0,100.0,100.0,Mensual,"Imperdible! con garage y azotea transitable, gran punto",no paga
hoSeRKBCzrE6OrYynuZ2Jw==,Propiedad,2019-12-27,2019-12-27,2019-12-27,-37.9770391,-57.5487327,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,Mensual,Chalet 4 dorm. Z/ Pque Luro.- Mármol esq. Strobel,no paga
V5VtGrONyjcuhPcsuHDXWA==,Propiedad,2019-10-26,2020-01-21,2019-10-26,-41.138992459200004,-71.2590584143,Argentina,Río Negro,San Carlos de Bariloche,San Carlos de Bariloche,,,3.0,2.0,1.0,200.0,56.0,,Venta Casa 2 dormitorios - B° Las Victorias,no paga
Nn/XN+VkvLeRe53sTHhjfg==,Propiedad,2019-10-28,9999-12-31,2019-10-28,,,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,4.0,,5.0,300.0,270.0,Mensual,San Matias 3 dorm. dep. (191022),no paga
UWaqm0BmO69igfxxzVJQLA==,Propiedad,2019-10-27,2020-02-11,2019-10-27,-34.90959549,-58.59373474,Argentina,Bs.As. G.B.A. Zona Sur,Ezeiza,Carlos Spegazzini,,,3.0,,1.0,300.0,,,Consultar dirección - U$D 110.000 - Casa en Venta,no paga
tt50sm/UH/G1+J/PJKUu9g==,Propiedad,2019-11-14,2019-11-19,2019-11-14,-34.4359967,-58.646104099999995,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,4.0,,4.0,210.0,170.0,Mensual,Venta de casa a estrenar en dos plantas en Barrio Castaños Nordelta,no paga
sCN3OH8uoktLaB1DLRo5Cg==,Propiedad,2020-01-09,2020-04-27,2020-01-09,,,Argentina,Capital Federal,,,,,,,2.0,,,,CASA EN LOTE PROPIO DOS PLANTAS CON COCHERA EN SAN ANDRES!,no paga
hJI/2RPA2MtcmWGGoWawaw==,Propiedad,2019-04-08,9999-12-31,2019-04-08,-34.4558708,-58.5313579,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Beccar,,,5.0,,3.0,211.0,211.0,Mensual,Casa - Beccar-Vias/Libert.,no paga
aFh4dlG+PiAbRKvaIN9JeQ==,Propiedad,2019-12-24,2020-02-13,2019-12-24,-34.4419008,-58.7550696,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,,,,,4.0,4.0,1080.0,370.0,,BUSTAMANTE PROP. LOS LAURELES - 9255 - Barrio Cerrado - escriturable- Casa - Venta,paga
9HIbrYWDLlaozRJgG4eB9w==,Propiedad,2020-01-08,2020-01-09,2020-01-08,-34.88052368,-57.89079666,Argentina,Buenos Aires Interior,Berisso,,,,,,2.0,,,,173 E/ 80   100 - U$D 50.000 - Casa en Venta,no paga
ZPUDpCF0VWl9/3BvDV0ufA==,Propiedad,2020-02-05,2020-04-02,2020-02-05,-33.87511444,-59.87591553,Argentina,Buenos Aires Interior,San Pedro,Santa Lucía,,,2.0,,1.0,625.0,65.0,,6  800 - U$D 40.000 - Casa en Venta,no paga
XDpJlNYuC6LKvinEdLcvWA==,Propiedad,2019-11-02,2019-11-04,2019-11-02,-34.806575,-58.479449,Argentina,Bs.As. G.B.A. Zona Sur,Esteban Echeverría,Monte Grande,,,3.0,2.0,1.0,476.0,66.0,,CASA EN VENTA 3 AMBIENTES MONTE GRANDE,no paga
KbxiDNrH95hpXokOm/NYBA==,Propiedad,2019-10-16,9999-12-31,2019-10-16,-31.38154,-64.2208926,Argentina,Córdoba,Córdoba,,,,,,2.0,,135.0,Mensual,Casa - Altos De Villa Cabrera,no paga
wq/B77V+ecazL1UzFpwNrw==,Propiedad,2019-09-11,2019-10-08,2019-09-11,-34.55396271,-58.53694916,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,,,,,1.0,234.0,100.0,,Cagnin  2000 - U$D 60.000 - Casa en Venta,no paga
4WE5yGwstH/ShQ6w/gYEEg==,Propiedad,2019-04-12,9999-12-31,2019-04-12,-34.6588897,-58.5576806,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,,,,,,Mensual,"Triplex de 4 amb. En excelente zona Residencial de Ramos Mejía, Barrio Don Bosco.",no paga
FPxmQ64w6oXfi/A417GcqA==,Propiedad,2019-04-04,9999-12-31,2019-04-04,,,Argentina,Córdoba,Córdoba,,,,3.0,,2.0,,156.0,,Venta CASA en Barrio Natania 19.,no paga
rTVde4GjsospayVpaSk4LQ==,Propiedad,2019-12-27,9999-12-31,2019-12-27,,,Argentina,Bs.As. G.B.A. Zona Norte,Malvinas Argentinas,Ingeniero Pablo Nogués,,,,3.0,3.0,900.0,170.0,,"Casa 900m² con Dependencias, Malvinas Argentinas, Ingeniero Pablo Nogués, por U$S 365.000",no paga
WNHLIWLeSwDPagt7UwE5sg==,Propiedad,2019-06-19,9999-12-31,2019-06-19,-34.5002635,-58.7436098,Argentina,Bs.As. G.B.A. Zona Norte,Malvinas Argentinas,Grand Bourg,,,3.0,,1.0,90.0,,Mensual,Casa - Grand Bourg,no paga
Z3pg8IXmG185j03jN5Ig9g==,Propiedad,2019-07-08,9999-12-31,2019-07-08,-34.64957428,-58.66098022,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Ituzaingó,,,3.0,,1.0,52.0,39.0,,Atacama  800 - U$D 75.000 - Tipo casa PH en Venta,no paga
fOdLORytgbt3kGeG5HGJnA==,Propiedad,2019-06-28,2020-04-25,2019-06-28,-34.5290633,-59.1142824,Argentina,Buenos Aires Interior,Luján,,,,,3.0,3.0,48545.0,545.0,,Oportunidad exclusiva propiedad en Haras Argentino - El Argentino Farm Club,paga
uqBw8w3Tgl050WutYGjrjA==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-37.3430681498,-57.0453391783,Argentina,Buenos Aires Costa Atlántica,Mar Azul,,,,3.0,2.0,1.0,,,,Chalet en Venta en Mar Azul,no paga
mPOUMIWkdBniuma8tY2qqg==,Propiedad,2020-03-03,9999-12-31,2020-03-03,-34.7189032,-58.3782206,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús,,,4.0,3.0,2.0,250.0,250.0,Mensual,CHALET CON PILETA CLIMATIZADA,no paga
jWNnlxFbIysrM+pIlsUSiA==,Propiedad,2019-06-25,2019-10-08,2019-06-25,-34.6894328,-58.7088855,Argentina,Bs.As. G.B.A. Zona Oeste,Merlo,Libertad,,,3.0,,1.0,55.0,55.0,Mensual,Casa - Libertad,no paga
k6J4b7YiIN1SRHiff8uOAw==,Propiedad,2020-01-09,9999-12-31,2020-01-09,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Luzuriaga,,,4.0,,1.0,,65.0,,Duplex en Venta Villa Luzuriaga / La Matanza (A081 267),no paga
hRgsgKf43rUGR9ouZn8a9A==,Propiedad,2019-06-12,2019-12-11,2019-06-12,-34.969705499999996,-58.586236,Argentina,Bs.As. G.B.A. Zona Sur,Ezeiza,,,,7.0,,3.0,284.0,213.0,Mensual,Casa - Estancia Villa Maria,no paga
p1TwZjY/Z25hTQ1zFvIorQ==,Propiedad,2019-06-07,9999-12-31,2019-06-07,,,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Haedo,,,4.0,,1.0,200.0,145.0,,Chalet en Venta Haedo / Moron (A003 2444),no paga
aYb5f0qGVKTJNhyE8PM4Zg==,Propiedad,2020-01-29,2020-04-27,2020-01-29,-37.954155799999995,-57.5473422,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,"CASA 3 AMB. GARAGE, TROTADORA, PARQUE",no paga
0GAhewpdZ6GHTZoSnq+X2w==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.723096382600005,-58.372635841400005,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,6.0,4.0,2.0,,,,Casa para 2 Familias en Venta Cond en Lanus Este,no paga
KxJfp1Mk2Gi6StrFOnkufQ==,Propiedad,2020-01-17,2020-04-28,2020-01-17,-31.5875815,-64.3552181,Argentina,Córdoba,Alta Gracia,,,,,,2.0,,,,VENDO / PERMUTO CASA EN MI VALLE GOLF,no paga
CPc4vuBcJTTgM+iBUzob2A==,Propiedad,2020-02-24,9999-12-31,2020-02-24,-34.273484100000005,-53.7976385,Uruguay,Rocha,,,,,3.0,4.0,4.0,550.0,550.0,Mensual,Espectacular casa en dos plantas en barrio privado con todos los amenities  !,paga
c3ep37HTS3dYBJ+gactbOw==,Propiedad,2020-02-22,9999-12-31,2020-02-22,-34.48988,-58.696175,Argentina,Bs.As. G.B.A. Zona Norte,Malvinas Argentinas,Los Polvorines,,,4.0,3.0,1.0,171.0,84.0,,CASA VENTA 4 AMBIENTES POLVORINES BARRIO CERRADO,no paga
NvyS0MPPfPbrd50Tkn2MOA==,Propiedad,2019-08-31,9999-12-31,2019-08-31,-34.8714233,-56.202740399999996,Uruguay,Montevideo,,,,,,,,456.0,,Mensual,Excelente propiedad zona Agraciada y Juan Carlos Blanco. Ideal para empresa o para vivir.,paga
sMG4SfvT8YGc5K6k52ySUw==,Propiedad,2019-08-09,2019-12-04,2019-08-09,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,4.0,,3.0,,230.0,Mensual,Casa en venta 4 amb. a la laguna en Santa Teresa -  Villanueva  Tigre Financiada,paga
hMa5LEr6Delgl2ZSHrbxgw==,Propiedad,2019-12-05,9999-12-31,2019-12-05,-34.6630484,-58.5380792,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Lomas del Mirador,,,9.0,8.0,4.0,,,,3 CASAS VENTA EN BLOCK,paga
KzPri1lTn1yh0W446ogmWA==,Propiedad,2019-05-28,9999-12-31,2019-05-28,-34.6444044,-58.6752889,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,3.0,,,300.0,165.0,Mensual,Casa venta,no paga
VJtY94OcAfAs38RtPcm71A==,Propiedad,2020-02-29,2020-05-14,2020-02-29,,,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,,,,6.0,5.0,4.0,,,,CASA 6 AMBIENTES CON COCHERAS,no paga
fPL+RqvcPteBgYTUFNt4yQ==,Propiedad,2019-05-09,9999-12-31,2019-05-09,-38.019957299999994,-57.5353165,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,5.0,4.0,3.0,220.0,300.0,,CHALET 5 AMB EN BARRIO PLAYA GRANDE,no paga
bdbt7FjfAaOhOG9mfBnwvw==,Propiedad,2019-08-03,9999-12-31,2019-08-03,-32.40774918,-65.00615692,Argentina,San Luis,Carpintería,,,,2.0,,1.0,75.0,75.0,,Pedro Ponce  100 - U$D 69.000 - Casa en Venta,no paga
M/vZJnCZUfewQL0Q60xSDw==,Propiedad,2020-01-19,2020-02-19,2020-01-19,-37.9708715,-57.5496123,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Chalet 3 ambientes Parque Luro,no paga
1qVq+uUIV8r1QKyvgijWlw==,Propiedad,2019-04-29,2019-10-31,2019-04-29,-32.9587022,-60.693041599999994,Argentina,Santa Fe,Rosario,,,,4.0,,2.0,,120.0,Mensual,Casa interna Excelente estado con patio Centro Oeste 20 años de antiguedad,no paga
yVferR/sypu7j99Okw73XQ==,Propiedad,2019-11-21,2019-12-23,2019-11-21,-34.638885200000004,-58.4559456,Argentina,Capital Federal,Flores,,,,,3.0,2.0,130.0,96.0,Mensual,Venta casa ex municipal en esquina de 4 ambientes.,no paga
GjzTcwNlhfmKnKjFa5wKWg==,Propiedad,2020-01-15,2020-04-28,2020-01-15,-38.0066872,-57.579208400000006,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,3.0,,,,"Casa en ph 4 ambientes con local, garaje y depto 2 amb!",no paga
zaNRjEMQvWusfwSaxc8QfA==,Propiedad,2019-11-25,2020-02-21,2019-11-25,,,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,4.0,,2.0,220.0,160.0,Mensual,Casa - El Canton,no paga
r5YxbIoxo1cMFvu+mJ5Lpw==,Propiedad,2020-01-10,2020-04-27,2020-01-10,-33.0039355,-68.9010833,Argentina,Mendoza,Luján de Cuyo,,,,,,,,,,Vista al plata-callejon privado-sin expensas,no paga
lvSeswBxMDEbXv/TcZIHKg==,Propiedad,2019-12-19,9999-12-31,2019-12-19,-32.900475,-60.88308000000001,Argentina,Santa Fe,San Lorenzo,,,,3.0,2.0,2.0,98.0,99.0,,VENDE CASA DOS DORMITORIOS - BARRIO ACEQUIAS,no paga
2ReZ6UlMMKkSUR4Idjmrgg==,Propiedad,2019-06-04,2020-05-28,2019-06-04,-34.4350583588,-58.824997206499994,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Country Farm Club,,,5.0,,3.0,340.0,330.0,Mensual,Casa con Pileta  - Financiacion Privada - Los Lagartos Country Club - Pilar,no paga
6+/jRMN18oEovw9GzTXuDQ==,Propiedad,2019-06-23,2019-10-31,2019-06-23,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Isidro Casanova,,,4.0,,2.0,240.0,170.0,,Casa  en Venta Isidro Casanova / La Matanza (B127 69),no paga
u0cGiRoGJUwOp+/DZFsZIQ==,Propiedad,2020-01-08,2020-04-27,2020-01-08,-38.0011357,-57.5902309,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,3.0,,,,"Chalet 5 amb Gge, pque Qincho",no paga
YAgKTx/QZY9FmqLfyNXtKw==,Propiedad,2019-09-19,9999-12-31,2019-09-19,-34.459750899999996,-58.6403606,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,General Pacheco,,,,,3.0,,340.0,Mensual,Casa venta ACEPTO PERMUTA POR MENOR O MAYOR VALOR,no paga
6ZVXXgd2JFXO1HpsJb3Q2g==,Propiedad,2019-06-04,2020-04-01,2019-06-04,,,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,1.0,,1.0,40.0,40.0,,Joaquin V. Gonzalez  1100 - U$D 55.000 - Tipo casa PH en Venta,no paga
yS1BnW8XjyVBHUldP2vZFQ==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.7041676144,-58.2836505358,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,2.0,,,,Triplex en Venta en Villa Cramer,no paga
eke5Y0GYzJOydgkcxdQ+6A==,Propiedad,2020-01-23,2020-02-25,2020-01-23,-34.261379999999996,-58.683555000000005,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Belén de Escobar,,,3.0,3.0,3.0,8002.0,75.0,,Venta Lotes Delta Escobar Aroyo Leber,no paga
WnR48homaUaYjBN1rYtdeg==,Propiedad,2020-02-13,2020-04-27,2020-02-13,-38.1032439,-57.5753923,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,CHALET EN PLAYA SAN JACINTO,no paga
QHedQCzW9121bno3/sWacQ==,Propiedad,2019-04-04,9999-12-31,2019-04-04,-31.361412199999997,-64.5829186,Argentina,Córdoba,Tanti,,,,2.0,,2.0,,250.0,,"Se vende casa en Villa Serrana Keoken, Tanti",no paga
icc5rz/uOhWeSEDH0LEqxg==,Propiedad,2019-11-01,2020-04-22,2019-11-01,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,4.0,,2.0,120.0,117.0,Mensual,Casa - La Balconada,no paga
bcM0mqU8ZT1twzPI9nZrzQ==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.371058427399994,-58.687175829,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,,3.0,2.0,130.0,130.0,,Excelente casa en Vila Marina!!!,no paga
oeDT5jsSyCo+2w8O0+knUg==,Propiedad,2020-02-12,2020-04-28,2020-02-12,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,CASA EN VENTA EN BARRIO PRIVADO RUMENCO,no paga
qegxhcAelYv2v1HT4x4zFg==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.7373564804,-58.236497963400005,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Casa en Venta en Quilmes Este,no paga
B+dojwQ80hmyULOVY3i/Lg==,Propiedad,2019-11-09,2019-12-16,2019-11-09,-33.021175,-68.9271374,Argentina,Mendoza,Luján de Cuyo,,,,4.0,3.0,3.0,1065.0,335.0,Mensual,Barrio Privado Vistalba Country. Lujan de Cuyo Mendoza,no paga
f8bnrVirshgriIdgzApo0g==,Propiedad,2019-11-23,2020-01-21,2019-11-23,-31.357298999999998,-64.27384,Argentina,Córdoba,,,,,10.0,5.0,4.0,964.0,425.0,,VENTA CASA 5 DORM en JARDÍN INGLÉS-Valle Escondido,no paga
