id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
DTeRzmxfCuBQ6sGo0RxWhA==,Propiedad,2019-11-12,2020-05-15,2019-11-12,-34.6169345,-58.46535260000001,Argentina,Capital Federal,Flores,,,,1.0,1.0,1.0,,,,"Departamento en Venta en Caballito, Capital federal U$S 92902",no paga
Ngy6Kn0iBGlOl+9YhhGojg==,Propiedad,2019-12-06,2019-12-22,2019-12-06,-34.6016477,-58.4254098,Argentina,Capital Federal,Almagro,,,,1.0,,1.0,27.0,27.0,,Departamento de 1 ambiente en Venta en Almagro,no paga
kRiCeBb+Uv6RxPTs2En/Xg==,Propiedad,2020-01-09,2020-02-19,2020-01-09,-38.0047237,-57.5547301,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,Semipiso de 3 amb con cochera a estrenar. DAMAR IX,no paga
A7DXjHjHyTAqjjs/+CGxDw==,Propiedad,2020-03-11,2020-03-15,2020-03-11,-34.5557703,-58.457754200000004,Argentina,Capital Federal,Belgrano,,,,4.0,3.0,3.0,139.0,129.0,,VENTA 4 AMBIENTES CON DEPENDENCIA 2 COCHERAS Y BAULERA- PISO ALTO,paga
8+lC/yKl8K+mUyGBFvj7vA==,Propiedad,2020-02-07,2020-04-28,2020-02-07,,,Argentina,Capital Federal,,,,,,,1.0,,,,VENTA  Dto 3 Amb. con Balcon - WILDE Centro,no paga
6yecAmeAxBtCRO31S6c4GQ==,Propiedad,2019-08-02,2019-11-15,2019-08-02,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,2.0,,1.0,,48.0,,Departamento en Venta Ramos Mejia / La Matanza (A108 6731),no paga
wgsT8wIjnKHtvTGN4E1csw==,Propiedad,2019-08-22,9999-12-31,2019-08-22,-31.4080869,-64.19336369999999,Argentina,Córdoba,Córdoba,Centro,,,3.0,,2.0,,,Mensual,Departamento de dos dormitorios en el Centro,no paga
wxBJw1xBmlktLh/Iwi6F9Q==,Propiedad,2020-01-15,9999-12-31,2020-01-15,-34.568220000000004,-58.458337,Argentina,Capital Federal,Belgrano,,,,,,1.0,,,,"Departamento Monoambiente  en Venta ubicado en Belgrano, Capital Federal",no paga
4ORDZj+hNTfPEV2qgbwuTQ==,Propiedad,2020-01-17,9999-12-31,2020-01-17,-34.5816826,-58.4226063,Argentina,Capital Federal,Palermo,,,,2.0,1.0,1.0,,73.0,Mensual,VENTA EXCELENTE 2 AMBIENTES MUY LUMINOSO A ESTRENAR EN PALERMO A 1 CUADRA DE PLAZA ITALIA,no paga
3wOiYfOcv8ScFdhDcIUCEg==,Propiedad,2019-11-29,2019-12-14,2019-11-29,-34.587621899999995,-58.4156639,Argentina,Capital Federal,Palermo,,,,1.0,1.0,1.0,33.0,30.0,Mensual,GUEMES Y JULIAN ALVAREZ - INVERTI HOY PARA CRECER MAÑANA,no paga
H7b/telWFA+BI2eTG3CY0A==,Propiedad,2019-04-27,9999-12-31,2019-04-27,-36.7204722,-56.6749534,Argentina,Buenos Aires Costa Atlántica,Mar de Ajó,,,,,,4.0,,200.0,Mensual,Departamento en Mar De Ajo,no paga
iVrqJ3wCd+HOUPNOPemMrw==,Propiedad,2020-01-15,9999-12-31,2020-01-15,-34.594033,-58.50516,Argentina,Capital Federal,Villa Devoto,,,,,,1.0,,,,"Departamento Monoambiente  en Venta ubicado en Villa Devoto, Capital Federal",no paga
N/Ysxf3fGhWhaTXCveM80g==,Propiedad,2020-02-12,2020-02-13,2020-02-12,-38.0847815,-57.54109570000001,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Departamento 2 amb con 2 patios y cochera - FARO,no paga
8XXz2mK8ruV8H8RKuZO3Sg==,Propiedad,2019-10-12,2019-11-08,2019-10-12,-34.646942200000005,-58.499437300000004,Argentina,Capital Federal,Mataderos,,,,2.0,1.0,1.0,60.0,47.0,,VENTA DEPTO CON COCHERA EN MATADEROS. EXCELENTE ESTADO.,no paga
RKuJzOv/ggHL3duCMBctog==,Propiedad,2019-06-18,9999-12-31,2019-06-18,-34.577380700000006,-58.438774699999996,Argentina,Capital Federal,Palermo,Palermo Hollywood,,,2.0,,1.0,50.0,45.0,Mensual,2 AMB C/COCHERA Y BAULERA QUARTIER DORREGO!!!,no paga
8WIj1Ij6wtn2UnKMqyWerQ==,Propiedad,2019-10-09,9999-12-31,2019-10-09,-34.904059000000004,-56.131725,Uruguay,Montevideo,,,,,3.0,,2.0,,85.0,Mensual,Venta de apartamento de 2 dormitorios en Puerto del Buceo,paga
KBaruU8ZfKvFfP7XqvuxNg==,Propiedad,2019-09-25,9999-12-31,2019-09-25,,,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,2.0,,1.0,55.0,55.0,,"Departamento 55m² 2 ambientes con Plantas en RAWSON 2200, Vicente López, Olivos, por U$S 169.000",no paga
rH7brlKeeLF/OXMo0JkhYw==,Propiedad,2020-01-09,2020-02-19,2020-01-09,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,DEPARTAMENTO 3 AMBIENTES VISTA AL MAR Y A LA PLAZA,no paga
jYmH3bieS2e6ujkRGe0cZQ==,Propiedad,2019-11-13,9999-12-31,2019-11-13,-34.6261936,-58.4500055,Argentina,Capital Federal,Caballito,,,,4.0,3.0,3.0,,,,"Departamento en Venta en Caballito, Capital federal U$S 314000",paga
WyzzNAWDqurS4pSUFJJ1rw==,Propiedad,2019-10-11,2019-10-13,2019-10-11,,,Argentina,Misiones,Posadas,,,,3.0,2.0,1.0,60.0,,,REF DF406 DEPTO CÉNTRICO EN 1ER PISO,no paga
0uNNiasNga10MT/A1FZpmA==,Propiedad,2019-09-23,9999-12-31,2019-09-23,-32.9377274,-60.6788462,Argentina,Santa Fe,Rosario,,,,2.0,,,38.0,35.0,Mensual,Departamento venta,no paga
oHToyoZKBxatpTSfcogzUg==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-32.962348399999996,-60.654962,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,DEPARTAMENTO CON BALCON CON PARRILLERO - CALIDAD PREMIUM - EDIFICIO SU,no paga
OyLnwdFgNj2aZXcmVv1QNA==,Propiedad,2019-09-24,2019-10-23,2019-09-24,-34.6185289,-58.398897600000005,Argentina,Capital Federal,San Cristobal,,,,2.0,,1.0,47.0,47.0,Mensual,"2 ambientes al frente, a estrenar.  Bajas expensas",no paga
gbEJ8x32bUMlDEXDlBjQCA==,Propiedad,2019-11-08,2019-12-23,2019-11-08,-34.5988055,-58.39592929999999,Argentina,Capital Federal,Recoleta,,,,2.0,1.0,1.0,25.0,25.0,,Ayacucho 900 Recoleta 2amb U$82.000 Apto Cred,no paga
k2C1n9MbWAkBzt38x2rSrA==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-38.00667070000001,-57.544214399999994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Departamento 1 ambiente al frente,no paga
gqcRfNNI3BtWqepDgH53Pg==,Propiedad,2019-09-21,2019-10-12,2019-09-21,-34.5562165,-58.4542162,Argentina,Capital Federal,Belgrano,,,,2.0,1.0,2.0,63.0,53.0,,Departamento a estrenar de 2 Ambientes con cochera en Venta Belgrano,no paga
b5LxQxw2Bhcilfk5u9D6TQ==,Propiedad,2020-02-07,9999-12-31,2020-02-07,-34.6433832,-58.5695948,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,3.0,2.0,1.0,,60.0,Mensual,3 AMBIENTES | ALSINA  396,no paga
L4ieurO4UM9+kQbmPomEdA==,Propiedad,2019-12-05,2020-01-11,2019-12-05,-34.606838,-58.399374,Argentina,Capital Federal,Balvanera,,,,3.0,2.0,1.0,68.0,68.0,,Departamento en venta 3 ambientes balvanera,no paga
RdJHet5jFSA1YmFDfVgwCQ==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.59768796,-58.4357894071,Argentina,Capital Federal,Villa Crespo,,,,2.0,1.0,1.0,44.0,42.0,,Departamento de 2 ambientes en Venta en Villa crespo,no paga
9c15kE+ow+Vlf6Vr0SJ+Qg==,Propiedad,2019-12-09,9999-12-31,2019-12-09,25.8875948,-80.1311564,Estados Unidos,Florida,,,,,2.0,,2.0,1275.0,,Mensual,Departamento - Bay Harbour Islands,no paga
kdmxW12X9wu8RfblgAYVpQ==,Propiedad,2020-01-09,2020-02-19,2020-01-09,-37.1059275,-56.8475635,Argentina,Buenos Aires Costa Atlántica,Pinamar,,,,,,1.0,,,,Posta II Tobias 2ºG,no paga
AaBod69m21rQ2SVkk/sFWg==,Propiedad,2019-11-07,9999-12-31,2019-11-07,-34.8972435,-56.11505508,Uruguay,Montevideo,,,,,4.0,,2.0,,97.0,,Rambla Chile  100 - U$D 365.000 - Departamento en Venta,paga
HK6ED8jIbv8FUMC3qgxU9g==,Propiedad,2020-03-07,2020-03-15,2020-03-07,-34.5904467931,-58.424826925,Argentina,Capital Federal,Palermo,,,,1.0,,1.0,28.0,28.0,,Departamento de 1 ambiente en Venta en Palermo,no paga
DY0GTCoXWcoBicGdwKrayQ==,Propiedad,2019-03-28,2020-04-01,2019-03-28,-34.58007812,-58.48907852,Argentina,Capital Federal,Villa Urquiza,,,,2.0,,2.0,81.0,68.0,,Mendoza  5600 3a7 - U$D 296.500 - Departamento en Venta,no paga
mWiXvgFWQhPMLpdxAknlSA==,Propiedad,2020-01-16,2020-02-19,2020-01-16,-38.0016976,-57.554553500000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Departamento 2 ambientes al frente con balcon. Cochera. Zona Plaza Mit,no paga
oeuGlkXpHPQ0F9dcZFa2xA==,Propiedad,2020-01-26,2020-01-26,2020-01-26,-34.633875,-58.3754615,Argentina,Capital Federal,Barracas,,,,3.0,2.0,2.0,,,Mensual,"Departamento en Venta en Barracas, Caba U$S 310000",paga
g7ZginKLqo1INxSZeKDIdQ==,Propiedad,2019-10-28,2019-11-04,2019-10-28,-27.369938399999995,-55.89292170000001,Argentina,Misiones,Posadas,,,,4.0,1.0,1.0,56.0,56.0,,VENTA DEPARTAMENTO CENTRO,no paga
khBjdZ0LLgwhYALLJ5u9wA==,Propiedad,2020-01-30,9999-12-31,2020-01-30,-32.9555204,-60.6499405,Argentina,Santa Fe,Rosario,,,,3.0,2.0,1.0,56.0,54.0,Mensual,Departamento en venta 2 dormitorios en Rosario,no paga
c+R6hlIfXVpV32Up4OHqEw==,Propiedad,2019-12-05,9999-12-31,2019-12-05,-34.6542847,-58.58168320000001,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Luzuriaga,,,3.0,2.0,1.0,,,,PH 3 AMBIENTES CON COCHERA APTO CREDITO,no paga
qHRRkQt5s0B5DHSne+f8zQ==,Propiedad,2019-11-24,2019-11-29,2019-11-24,-34.476969,-58.534191,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,,,,3.0,2.0,2.0,118.0,100.0,,Dpto Venta 3 amb con terraza 3 cocheras Arboris,paga
nQFZ0hOyrSIUo0HJWCAM5g==,Propiedad,2020-01-25,2020-02-11,2020-01-25,-34.5933706,-58.44223220000001,Argentina,Capital Federal,Palermo,,,,1.0,,1.0,40.0,34.0,,Departamento de 1 ambiente en Venta en Palermo,no paga
EOPGeKB3EEKkAOyqMsQmdg==,Propiedad,2020-03-21,2020-04-08,2020-03-21,-34.75909910000001,-58.39793149999999,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,,,,2.0,1.0,1.0,,,,"Departamento en Venta en Lomas de zamora oeste,  lomas de zamora  U$S 114500",no paga
5HsHaqv2Rt9mQ6/9TUnEkg==,Propiedad,2019-11-23,9999-12-31,2019-11-23,,,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,La Lucila,,,3.0,,2.0,73.0,,,"Departamento 73m² 3 ambientes con 8 Plantas en MAIPU, Av. 4100, Vicente López, La Lucila, por U$S 235.000",no paga
87aKg2ZRjW7ysaMNnbUmcg==,Propiedad,2019-10-09,2019-12-21,2019-10-09,-32.9327678,-60.653371299999996,Argentina,Santa Fe,Rosario,,,,3.0,2.0,2.0,111.0,93.0,Mensual,Único Bisart - Torre 1 06-03,paga
22uFWhyxKdmd7QvDPp1dWg==,Propiedad,2019-10-26,2019-12-23,2019-10-26,-34.6199053563,-58.439855952100004,Argentina,Capital Federal,Caballito,,,,4.0,3.0,3.0,153.0,148.0,,departamento 4 ambientes reciclado,paga
UhqdWJ3t+2PkJ1BlWU/T7A==,Propiedad,2019-11-01,2020-04-09,2019-11-01,-34.952167200000005,-54.93006210000001,Uruguay,Maldonado,Punta del Este,Playa Brava,,,5.0,,2.0,230.0,,Mensual,Departamento - Playa Brava,paga
gOdJ5klWC0+VQXjkev7O4w==,Propiedad,2019-09-23,2019-10-13,2019-09-23,-32.931988,-60.6570864,Argentina,Santa Fe,Rosario,,,,3.0,1.0,1.0,57.0,39.0,,DEPARTAMENTOS EN PICHINCHA - 1 DORMITORIO,no paga
8XHO+j5q+iSJjIy217pnXA==,Propiedad,2019-03-22,2020-04-01,2019-03-22,-34.35738373,-58.80188751,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Belén de Escobar,,,1.0,,1.0,48.0,48.0,,Mansilla  400 - U$D 98.000 - Departamento en Venta,no paga
8k1FdJIxw55t1HpuWhfPFg==,Propiedad,2020-02-03,9999-12-31,2020-02-03,-34.567493,-58.456391,Argentina,Capital Federal,Belgrano,,,,2.0,1.0,1.0,,38.0,Mensual,DOS AMB . SUM Y PILETA . JOSE HERNANDEZ Y AMENABAR,no paga
MVlC2G3pljxrPqzxG3IwBw==,Propiedad,2019-10-26,2019-10-28,2019-10-26,-34.618790000000004,-58.401610999999995,Argentina,Capital Federal,San Cristobal,,,,3.0,1.0,1.0,102.0,37.0,,"DEPTO 102M2  A RECICLAR SOBRE AV. INDEPE, SAAVEDRA",no paga
N160ycTvsKBDrGB9VkZKCQ==,Propiedad,2019-09-26,2020-02-04,2019-09-26,-34.5686665208,-58.4565105868,Argentina,Capital Federal,Belgrano,,,,3.0,,,78.0,63.0,,"Departamento 78m² 3 ambientes con Plantas en VIDAL 1600, Capital Federal, Belgrano, por U$S 206.000",no paga
wcAbrsNNa7GMngAXvoOnaQ==,Propiedad,2020-01-27,2020-01-29,2020-01-27,-34.91778616,-57.96195542,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,,,2.0,,,,"Piso en Venta, 144mts, 4 dormitorios 255627",paga
cJpG2krF0viy+huTGiPRnw==,Propiedad,2019-11-25,2020-02-05,2019-11-25,-32.961906,-60.646539000000004,Argentina,Santa Fe,Rosario,,,,2.0,,1.0,37.0,37.0,Mensual,Departamento Corrientes al 2100- Macrocentro,no paga
mTmQSGJWLdq3DfId+pEgjw==,Propiedad,2019-12-23,2020-02-07,2019-12-23,-34.6432,-58.3739,Argentina,Capital Federal,Barracas,,,,3.0,2.0,1.0,76.0,76.0,,Venta 3 amb más dep. Reciclado en Barracas,no paga
9i95tsAi+2bRque5F9Av2A==,Propiedad,2020-01-08,2020-04-27,2020-01-08,-38.009860100000004,-57.5398326,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Dpto 2 amb. A la calle con balcon,no paga
S/RXijLvf+ZipgRuluemaw==,Propiedad,2020-01-11,9999-12-31,2020-01-11,,,Argentina,Capital Federal,,,,,1.0,,1.0,,,,DEPARTAMENTO DE UN AMBIENTE C/BALCÓN,no paga
fVKDsqYU9u7T/xKUcf20mQ==,Propiedad,2019-09-06,2019-11-07,2019-09-06,-34.6063909,-58.4466704,Argentina,Capital Federal,Caballito,,,,,2.0,1.0,45.0,50.0,Mensual,"Departamento en Venta en Caballito (Cid Campeador) 3 ambientes 45 m2 + balcón, al frente – Honorio Pueyrredón 1200",no paga
v0UjhaFke2ANXsZxnSi/zg==,Propiedad,2020-01-25,2020-01-25,2020-01-25,-34.611962299999995,-58.4240748,Argentina,Capital Federal,Almagro,,,,3.0,2.0,2.0,,,Mensual,"PH C/ENT INDEP. DE 3 AMBIENTES A ESTRENAR, ",no paga
rIAU+DZmARhW6Fhi3wjIig==,Propiedad,2019-10-16,2019-10-30,2019-10-16,-34.608247999999996,-58.42100799999999,Argentina,Capital Federal,Almagro,,,,1.0,,1.0,39.0,34.0,,Departamento de 1 ambiente en Venta en Almagro,no paga
Yi2qRoAVABxA9FXOc+UpOg==,Propiedad,2019-06-30,2020-02-13,2019-06-30,-34.55905,-58.446453000000005,Argentina,Capital Federal,Belgrano,,,,3.0,,2.0,,56.0,,Departamento en Venta ubicado en Belgrano,no paga
exPCluhrRN4QnD5c42gy0Q==,Propiedad,2019-07-22,9999-12-31,2019-07-22,-34.6091451,-58.4429613,Argentina,Capital Federal,Caballito,,,,3.0,,1.0,63.0,46.0,Mensual,Virasoro al 900. Excelente 3 ambientes a estrenar! al frente con balcón terraza,no paga
mgM3vV2cpUH/sh9LDXqRpg==,Propiedad,2019-12-28,9999-12-31,2019-12-28,-34.618044,-58.443262,Argentina,Capital Federal,Caballito,,,,1.0,,1.0,42.0,38.0,,VENTA DEPARTAMENTO 1 AMBIENTE CABALLITO,no paga
FSJF53Eq7x24pXpw/8JBdQ==,Propiedad,2019-05-10,2019-11-13,2019-05-10,-34.6123852,-58.4301728,Argentina,Capital Federal,Almagro,,,,2.0,1.0,2.0,55.0,47.0,Mensual,"Departamento en Venta en Caballito, Capital federal U$S 156000",no paga
dPYehWracAfZYpe5wirjBQ==,Propiedad,2019-04-26,9999-12-31,2019-04-26,-32.9510087509,-60.6579954538,Argentina,Santa Fe,Rosario,,,,2.0,,1.0,54.0,54.0,Mensual,1 Dormitorio - Terrazas con quincho - Parrillero - Solárium,no paga
xG7X7v10tIoSbbPnVSfOHQ==,Propiedad,2020-01-03,9999-12-31,2020-01-03,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Acassuso,,,2.0,,1.0,55.0,51.0,,"Departamento 55m² 2 ambientes con Plantas en DEL LIBERTADOR, Av. 15200, San Isidro, Acassuso, por U$S 170.000",no paga
juM+afd/i/3U9ghrKlSmHw==,Propiedad,2019-07-11,2020-05-04,2019-07-11,-34.545201299999995,-58.71779870000001,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,,,,2.0,,1.0,40.0,40.0,Mensual,Departamento - San Miguel,no paga
lGOrIiOoE80LtspUlLGmOg==,Propiedad,2019-11-01,2019-12-23,2019-11-01,-34.6264016424,-58.4567311821,Argentina,Capital Federal,Caballito,,,,2.0,1.0,1.0,40.0,40.0,Mensual,VENTA al frente con balcon - con renta  2AMB,no paga
EbQZYywRoc7WtnrPrFLZwA==,Propiedad,2020-02-11,9999-12-31,2020-02-11,-34.443273,-58.739698,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,3.0,2.0,2.0,100.0,83.0,,Venta - Civis Tortugas - Hernando de Magallanes 1433,no paga
Lpdp1r+jgghumcL2UTZuOA==,Propiedad,2020-02-06,9999-12-31,2020-02-06,-34.6766851,-58.4182735,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús Oeste,,,3.0,2.0,1.0,,,,3 AMBIENTES | Molinedo  al 1600,no paga
oKfnxfyd0g85MQoW0VHYTg==,Propiedad,2019-07-13,2019-12-17,2019-07-13,-38.001338,-57.545537,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,77.0,,,3 AMB. CONTRAFRENTE RECICLADO A NUEVO - RIVADAVIA - SANTA FE,no paga
dfe4PpPQGBcytGJN+OqUkg==,Propiedad,2019-04-13,9999-12-31,2019-04-13,-31.394979100000004,-64.23292260000001,Argentina,Córdoba,Córdoba,,,,3.0,,3.0,,,,DEPARTAMENTO DE CATEGORIA - Milénica V. 3 dorm 3 bñ cochera cub,no paga
xAOer4Fa5fxaUcolDc4niQ==,Propiedad,2019-09-24,2020-01-27,2019-09-24,-26.8418103,-65.27329870000001,Argentina,Tucumán,San Miguel de Tucumán,,,,4.0,,1.0,65.0,50.0,Mensual,Departamento - Barrio Sur,no paga
AOBZsMoGNt4zwypRuz6tzQ==,Propiedad,2019-11-06,2019-12-12,2019-11-06,-26.8415685,-65.2040504,Argentina,Tucumán,San Miguel de Tucumán,,,,,,1.0,61.0,,Mensual,Departamento - Centro Sur,no paga
TZK728w2Ehn16BiMzUPohg==,Propiedad,2019-09-11,9999-12-31,2019-09-11,-34.5653245,-59.1084608,Argentina,Buenos Aires Interior,Luján,Luján,,,3.0,,1.0,76.0,58.0,Mensual,Departamento - Centro De Lujan,no paga
IlOEdbTMpg5TnODekd84jA==,Propiedad,2019-12-05,2020-01-04,2019-12-05,-32.960747399999995,-60.63878689999999,Argentina,Santa Fe,Rosario,,,,,,,27.0,,,DEPARTAMENTO 1 DORMITORIO RECICLADO AL COSTO,no paga
0p52jEIrWTiSfNPkURMyeg==,Propiedad,2020-01-08,2020-02-19,2020-01-08,,,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,SE VENDE!! DEPARTAMENTO DE 1 AMBIENTE  - A ESTRENAR!!,no paga
ur1lGIHuapRaJldy/sKKFg==,Propiedad,2019-05-29,2020-02-13,2019-05-29,-40.158453,-71.353324,Argentina,Neuquén,San Martín de los Andes,,,,2.0,,1.0,,55.0,,Departamento en Venta ubicado en Centro,no paga
AS/fGasREKyaGhaY77NqUw==,Propiedad,2019-04-22,9999-12-31,2019-04-22,-32.9382681,-60.64923149999999,Argentina,Santa Fe,Rosario,,,,,,,,,Mensual,DEPARTAMENTO 2 DORMITORIOS - PISO EXCLUSIVO – ZONA RIO,no paga
NX15vgiQMzre1I33mpadkA==,Propiedad,2019-12-12,2019-12-23,2019-12-12,-34.595220719699995,-58.4445572184,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,1.0,53.0,44.0,,Departamento de 3 ambientes en Venta en Villa crespo,no paga
vRJimrOsRGzMn106Ha3/ag==,Propiedad,2019-09-21,9999-12-31,2019-09-21,-31.4654989,-64.21698020000001,Argentina,Córdoba,,,,,,,1.0,,,Mensual,Departamento - La Cuesta,no paga
0QuEixSy26g4FSalOv/tlw==,Propiedad,2020-02-12,9999-12-31,2020-02-12,-34.634550399999995,-58.4720847,Argentina,Capital Federal,Floresta,,,,2.0,1.0,1.0,,,,"Departamento en Venta en Floresta, Capital federal U$S 89000",no paga
dR277oUsB6sIN0CPXSt52w==,Propiedad,2019-10-10,9999-12-31,2019-10-10,-34.6589634,-58.604380799999994,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Morón,,,2.0,,1.0,38.0,38.0,Mensual,Departamento - Moron Sur,no paga
6Y+9DTEW1USR86r9+RGY0Q==,Propiedad,2020-02-17,9999-12-31,2020-02-17,-34.542861,-58.467130000000004,Argentina,Capital Federal,Nuñez,,,,1.0,,2.0,,,,"Departamento Duplex  en Venta ubicado en Núñez, Capital Federal",no paga
3OayxvKv+u2RhhzrzW7baQ==,Propiedad,2019-10-10,9999-12-31,2019-10-10,-34.6267658,-58.443238199999996,Argentina,Capital Federal,Caballito,,,,4.0,,1.0,218.0,166.0,Mensual,Venta Departamento 3 dormitorios con dependencias- Caballito,paga
BznRwRzmj8/qy9fs8zRX3g==,Propiedad,2020-01-08,2020-02-20,2020-01-08,-38.9886995,-61.301031099999996,Argentina,Buenos Aires Costa Atlántica,Monte Hermoso,,,,,,2.0,,,,"Departamento 2 dorm, en venta, frente al mar, Monte Hermoso",no paga
9VHKkxYemknQTtvavEeP2A==,Propiedad,2019-10-21,2020-03-06,2019-10-21,-34.5968794,-58.399356700000006,Argentina,Capital Federal,Recoleta,,,,3.0,,2.0,73.0,67.0,Mensual,Departamento - Recoleta,no paga
yLnugw9V2ZbLiAYysy63cQ==,Propiedad,2019-10-01,2019-12-23,2019-10-01,-34.4267408,-58.566801299999995,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,2.0,,1.0,42.0,42.0,Mensual,Departamento - Tigre,no paga
Gb1+7INwHHlOkxJXpTF3IA==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.6039984,-58.448622,Argentina,Capital Federal,Villa Crespo,,,,4.0,3.0,3.0,121.0,110.0,Mensual,4 AMBIENTES CON DEPENDENCIA - COCHERA Y BAULERA,no paga
xXwjJQ8s3hu/jPEUEM7+9Q==,Propiedad,2020-03-21,2020-05-01,2020-03-21,-34.7656033,-58.39953979999999,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,,,,3.0,2.0,1.0,,,,"Departamento en Venta en Lomas de zamora oeste,  lomas de zamora  U$S 155000",no paga
jMPgxxmYf+Wpe8RLsrFpDw==,Propiedad,2019-10-12,2019-12-23,2019-10-12,-34.630463624499995,-58.4510247328,Argentina,Capital Federal,Caballito,,,,2.0,1.0,2.0,60.0,48.0,,Venta excelente 2 ambientes con cochera en Caballito,no paga
DEjRS68jSOL9zCZiNOXbCg==,Propiedad,2019-11-16,2019-12-23,2019-11-16,-34.4777269,-58.540728599999994,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,,,,2.0,1.0,1.0,173.0,60.0,,Lindisimo departamento en Alquiler Planta Baja en Jardines de San Isidro,no paga
C3ra9izSb5leIQbP1K84/A==,Propiedad,2019-10-20,2019-11-03,2019-10-20,-34.665531,-58.471253000000004,Argentina,Capital Federal,Villa Lugano,,,,3.0,2.0,1.0,59.0,59.0,Mensual,Venta tres amb. con balcon Barrio Samore.,no paga
COHe5Dz+t6fR45w9okwXGg==,Propiedad,2019-10-18,2019-12-23,2019-10-18,-34.570884,-58.4886936,Argentina,Capital Federal,Villa Urquiza,,,,2.0,1.0,2.0,71.0,64.0,,Emprendimiento Bucarelli 1989. Espectacular Duplex con cochera fija c/2 balcones y dormitorio en suite + toilette en lo mejor de Villa Urquiza mts subte y Boulevard Mendoza,no paga
AlEQuHmbpac/67+ebQ5VEA==,Propiedad,2019-10-23,2019-12-09,2019-10-23,-32.9245567,-60.6656279,Argentina,Santa Fe,Rosario,,,,4.0,,2.0,77.0,60.0,Mensual,Departamento - Puerto Norte,paga
3z8RMtro1I2+kth710Pwzw==,Propiedad,2020-02-23,2020-03-14,2020-02-23,-34.703423,-58.40268100000001,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús,,,1.0,,1.0,28.0,27.0,,Depto Monoambiente  con cochera A ESTRENAR Lanús,no paga
thBrdHXFpjHEliyygX46rg==,Propiedad,2019-08-24,2019-10-07,2019-08-24,-34.567814399999996,-58.4697201,Argentina,Capital Federal,Belgrano,,,,2.0,,1.0,38.0,38.0,Mensual,Departamento - Belgrano R,no paga
mhdSwyR9VuEZx6yOGcnljw==,Propiedad,2020-01-08,2020-04-28,2020-01-08,-38.0086696,-57.542486,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Departamento en venta 2 amb macrocentro! impecable,no paga
hX6pjI+IPOmLtJYmRPLBSQ==,Propiedad,2020-02-15,9999-12-31,2020-02-15,-34.40213,-58.648709999999994,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,3.0,2.0,1.0,69.0,65.0,,VENTA 3 AMBIENTES EN NORDELTA,no paga
cKIeWKZywiZMafwZK6vJNQ==,Propiedad,2019-08-08,2020-01-10,2019-08-08,-34.62434520000001,-58.464712899999995,Argentina,Capital Federal,Flores,,,,4.0,,,200.0,180.0,Mensual,Departamento venta,paga
BpisHkewpVAYH3kcTyjv8w==,Propiedad,2019-08-03,2019-10-27,2019-08-03,-38.960614299999996,-68.0383901,Argentina,Neuquén,,,,,2.0,2.0,1.0,75.0,75.0,,COMPLEJO HABITACIONAL LA ROCA III ,paga
